index,Age,Gender,Ethnicity,Hair Style,Hair Color,Hair Length,Eye Color,Body Type,Dress
danbooru_5382129_4e3305f2f6ee1f3c1decb4e8d75b623c.txt_1,7,1,5,6,10,0,2,0,11
danbooru_5125730_f3fc7cdf25f92e34011e095cc1651d89.txt_1,7,1,5,10,9,2,12,9,10
danbooru_1449180_60f465d834c29e0373f5ac90d4df7db8.txt_0,2,0,3,12,0,1,4,8,22
danbooru_2712845_a839f5c8e9f39d63d3623652f4f65d7c.txt_0,3,0,3,4,10,0,2,7,23
danbooru_5404844_3963f258b22ad17d75611b208feb54c2.txt_1,0,0,5,12,0,0,11,7,1
danbooru_5798226_8311761d78ba5a463a2e89b3918548b6.txt_1,1,1,5,11,7,2,3,8,12
danbooru_5851002_2e56c965ebffca85bcaf1ec9d10da342.txt_1,7,1,5,10,0,2,12,9,6
danbooru_5432523_f985ca75d6cb2de7c53a556cbacbb710.txt_1,7,1,5,10,1,2,2,7,4
danbooru_1495025_4d15a5d3a93584419625c6352c19be76.txt_0,2,0,3,2,0,0,3,1,19
danbooru_4862804_2e3c110ba50b880756c7fb700af860e1.txt_1,7,1,5,11,0,2,1,0,25
danbooru_4589618_7adf0f4a5bae03d7baaaf0ae65992abd.txt_1,7,0,0,12,3,1,3,0,18
danbooru_5794151_8596c6ad84cfdf91ebf6ab7b80b60769.txt_1,0,1,5,10,0,2,5,3,28
danbooru_2718258_b667ed52023512dd1a72ed0d6861beff.txt_0,3,0,3,4,4,0,2,7,20
danbooru_5219351_ff16dbbbccbdf2fa002d0d6cd7efd2b7.txt_1,7,0,0,12,3,2,3,8,11
danbooru_2282189_a0b3b2820f7317257b24beeff5be2271.txt_0,3,0,3,9,3,2,3,4,18
danbooru_1679067_568ccb40a159058cc42502f5b52c2f6a.txt_0,2,0,3,12,3,2,3,7,22
danbooru_2237942_9a81ebedd9254d53684e75bc715b721b.txt_0,3,0,3,4,0,0,6,5,23
danbooru_5946098_75b8f3382288bef819111ec8d7b17547.txt_1,7,1,5,12,0,2,1,0,11
danbooru_5511995_dcc43c100b70a9ed848c6df38f84885b.txt_1,1,0,5,8,7,0,4,7,23
danbooru_2342303_e5e6b9929c534d7717a0eb0cf716c317.txt_0,3,0,3,12,1,0,2,7,23
danbooru_5388719_27af262279104152aba3ec436b1c676f.txt_1,7,1,5,11,0,2,2,8,23
danbooru_4944253_a80d3ec30a7cdf8157de081513fbb7b7.txt_1,5,0,3,4,0,0,7,6,23
danbooru_5268868_41af3575ba2148a4c97abda20cb4c0cc.txt_1,5,0,5,2,7,2,4,4,23
danbooru_1419801_4b4587a1bdbf89a8a0498769f882e962.txt_0,2,0,3,12,3,2,3,7,23
danbooru_5342557_4a1dd12d14c83a5561561e4df46a2de4.txt_1,7,0,5,4,7,0,4,7,1
danbooru_4222465_b6e171320e64046ef2be3c064ad29000.txt_0,5,0,3,5,3,0,3,7,23
danbooru_5847727_0b3a3c3ad041e1cfe7c7c8605ddb954f.txt_1,5,1,5,10,0,2,14,7,23
danbooru_5321682_bec9cdfdf37891a5417b29bfa1bfb3d8.txt_1,1,0,5,9,7,0,4,9,23
danbooru_1230378_cbefe43e6813d64cc1e5c5199220f371.txt_0,2,0,3,4,0,0,2,7,29
danbooru_5851045_77260164ecf03c3254bb84fd0773c9e7.txt_1,7,1,5,10,0,2,12,9,4
danbooru_1148384_626f8dc46571cc24573b908e2eddc586.txt_0,2,0,3,4,0,0,2,7,23
danbooru_4376039_4be1344e3f244af1ff7bbe28b6bf5fd4.txt_0,5,1,3,12,0,2,12,7,23
danbooru_5757314_fe2df1373d650db969bc74f37014ce24.txt_1,0,1,3,10,0,2,3,0,12
danbooru_1391261_abda4a7bfc4029b004598f10157e3df6.txt_0,2,0,3,12,0,0,2,7,24
danbooru_2010150_86ae2bf640c530b337cdc251df02a03f.txt_0,3,0,3,4,0,0,1,8,22
danbooru_2746031_32ee31ed7f41a6a5b7b03937f97c09ae.txt_0,3,0,2,9,1,0,14,8,0
danbooru_5343203_ce46a1b6d991fc79347a8821c80a1cc2.txt_1,1,0,5,12,7,0,4,7,23
danbooru_4966236_3326b76d82f7c6742a1812b53d99641c.txt_1,7,1,5,10,0,2,2,7,11
danbooru_1273233_b53c29bea3766d3afe94e57d0b9c3dcd.txt_0,2,0,3,4,0,0,2,7,24
danbooru_4414220_99b843c49b9ef8ce9e6d3a01a8e367f7.txt_0,5,0,3,10,3,2,3,7,23
danbooru_5756907_aa24ac7015333c5303cbc279c7dd96f1.txt_1,7,1,5,12,0,1,4,0,25
danbooru_5700846_d3710713d44df926a6ad5048c911851c.txt_1,0,0,5,5,7,1,12,9,2
danbooru_5813939_1b0fade611e2f062a1c45de1cfaaad83.txt_1,7,1,3,10,1,2,2,7,9
danbooru_5292830_b9a934f204278c6a697b04d4c672b5fe.txt_1,7,0,5,4,10,0,13,8,30
danbooru_1806762_70bbcad1e2e22adc7e5d07651fdb2987.txt_0,2,0,3,4,1,0,2,4,23
danbooru_5815854_701d7a77eaefd81a9f49a339002a090a.txt_1,8,1,5,10,1,2,12,9,30
danbooru_5869426_5c82c9331c14319bfcd7ae7ebfb6569d.txt_1,7,1,5,11,10,2,2,0,36
danbooru_5758996_efbd614aadfd81d77be26f66fabd9817.txt_1,7,1,0,12,1,0,2,7,21
danbooru_5376525_f7920f6671810eeffdf8d16569aeaf6c.txt_1,0,0,5,12,0,0,11,7,27
danbooru_5848268_2d64d1dfe5ee6bada043a1e6e1d5288b.txt_1,7,1,3,10,1,2,2,7,4
danbooru_5923217_0469351b6671011d6ef38bf93082b370.txt_1,7,1,3,10,1,2,4,0,35
danbooru_5491545_cf80a259407bbe0b97c5facf8796a1fb.txt_1,7,0,5,4,8,0,10,1,0
danbooru_1551959_52777b710652f1a84578d8d5ad0cb12d.txt_0,2,0,3,4,3,2,3,7,24
danbooru_2730667_33586fa9482bb61ff4ac3d38304aaecd.txt_0,3,0,3,4,0,0,4,4,11
danbooru_5381482_826a331d4752c6edfea26045b08c894c.txt_1,5,0,3,5,7,1,4,7,23
danbooru_3025775_78fe53de466851c556e2cc50a32e1eaa.txt_0,4,0,5,4,0,0,5,9,29
danbooru_3085329_9b69e9fee85f5f8f9940a1be4be9ec1f.txt_0,4,0,3,12,0,1,3,8,23
danbooru_5848094_d7414d4db124af197d596d5e83be30d2.txt_1,7,1,5,10,1,2,2,7,9
danbooru_4576616_c2e49ef78d4bc53aec8c7e1ffe30bd52.txt_1,7,0,3,4,0,0,3,7,19
danbooru_5750294_245dbeb880978d55000818d3bf8fb5bc.txt_1,5,0,5,4,7,0,4,9,23
danbooru_5293591_cd6fca1acbc66285a689543710d51092.txt_1,1,0,5,4,7,0,4,7,23
danbooru_2713589_b6cdc297f13154effe9aa3bdfb5a6a1a.txt_0,3,0,3,4,0,0,3,7,17
danbooru_1558048_1799c52a5b5d25e084b5d291a10d49b9.txt_0,2,0,3,4,0,0,3,7,23
danbooru_5813810_75d0d850a7c51063734120ffc8aad1f2.txt_1,7,1,5,10,1,2,2,0,25
danbooru_4385251_90084a678e097746da1ff321e6f5e117.txt_0,7,1,3,10,0,2,1,0,11
danbooru_1248196_c56e3a25c86e40b0618df5236beccf4d.txt_0,2,0,3,4,0,0,5,4,24
danbooru_1149596_5036855177256b05f6cddf63c7f605cd.txt_0,2,0,3,4,1,0,4,7,23
danbooru_1777080_6bbfd2aa3090f90bd1d3054780a0a1c3.txt_0,2,0,0,12,3,2,3,1,18
danbooru_1948080_3cd4f46896e7c83796fc882a8382da82.txt_0,3,0,3,4,0,2,5,8,23
danbooru_2724470_2f8a2f36c21624a7ab775bdd835af3a7.txt_0,3,0,3,12,0,0,4,1,23
danbooru_1199904_b2cf4848e228482f1584ccb90b8fa70d.txt_0,2,0,3,4,0,0,1,7,23
danbooru_2518360_6a0138cd412f8a5c4fbd6176bd444c45.txt_0,3,0,3,10,3,2,3,4,23
danbooru_1466630_f7a1dae5a24ae0eeba6e1427da0ca9ed.txt_0,2,0,3,4,0,0,1,7,23
danbooru_2722782_b804d9a4b14fb5491136f088b55b3664.txt_0,0,0,0,4,4,0,2,7,0
danbooru_5438809_55ebf14ad20eeab4254cbae07dc58e08.txt_1,7,1,5,10,3,2,1,0,11
danbooru_2379739_87c5aaf915f16ccb5d67ff25e9b5c174.txt_0,3,0,0,4,0,0,1,7,18
danbooru_1082358_6676e8ba3dcd48ca50fe355256959d04.txt_0,2,0,3,12,3,2,4,4,17
danbooru_4443037_adcfdc28f5ff05fb042db6eb11f25c3f.txt_0,7,1,3,12,0,2,12,9,13
danbooru_2744982_745cf9454c9821602e5223003f5f49f5.txt_0,3,0,1,4,1,0,3,7,14
danbooru_3480504_b32d61317f27b1f1378e75b8ab374d18.txt_0,4,0,0,0,3,0,14,8,23
danbooru_1524141_25a470e7dab3a4f2e764de16eaedacd1.txt_0,2,0,5,4,0,0,1,4,23
danbooru_5282107_e5a19ee36d7e22e5bb3e658e3f627cef.txt_1,1,0,5,5,7,1,4,9,23
danbooru_1185834_7f568d75ebd12cd872efc90998f2f3b7.txt_0,2,0,5,4,0,0,1,8,3
danbooru_5808884_0e39de7f0f8d33f723b4c69928528187.txt_1,7,1,0,12,1,2,3,7,25
danbooru_1314175_4898dd19a9ec64809c0821cf24ee6bf2.txt_0,2,0,3,4,6,0,0,8,30
danbooru_1544463_b74ff25034c3a13ac4a05de86549e090.txt_0,2,0,3,12,0,0,3,7,18
danbooru_3617367_f047cd2556f6ee29b18c9e1a3c5caad1.txt_0,0,0,5,4,1,0,10,1,15
danbooru_1423191_40334f6a4f14d5a4e49d9b0dbc58b8c7.txt_0,2,0,3,4,0,0,1,7,23
danbooru_1410563_7807d8ffb93d7c598fa14fb85fbefde7.txt_0,2,0,3,4,2,0,2,4,23
danbooru_4160376_bf32181f079c21af933a2de3c353bd93.txt_0,5,0,3,12,3,2,3,7,16
danbooru_5585461_2bd8636fe69fa01a3bd71d6286b99bc2.txt_1,0,0,5,4,0,0,11,7,27
danbooru_5368699_0d63a20630d26de785089dd1f75ec495.txt_1,1,0,5,9,7,0,4,9,23
danbooru_2742158_368478a85b5994c202cfc445aa0f2af4.txt_0,3,0,5,4,10,0,0,8,20
danbooru_3796370_bb38c456ef5e5cc7b3e3f12e32c38748.txt_0,4,0,3,10,3,2,3,8,13
danbooru_5389976_7b7a222d584e40edb65a869fd1ee0618.txt_1,1,0,5,10,7,2,4,9,2
danbooru_5808509_782d5022fddf10e09bfd4f25dc04f091.txt_1,7,1,3,10,1,2,5,7,28
danbooru_5814256_f8668cbe839d05726fac260b9ffd0fd0.txt_1,7,1,3,12,1,2,2,0,25
danbooru_1543661_606d2ddebcca0a29d12f6c192d11ed0d.txt_0,2,0,3,12,0,0,3,7,13
danbooru_1945234_568767fd1a602907f41d1c4e2847675b.txt_0,3,0,3,12,3,0,3,7,18
danbooru_1421792_b7a8ccb8f8a641f0a97cc9d960ed3921.txt_0,2,0,3,4,6,0,2,7,15
danbooru_2553923_1d2b3eac5d593ffe21ab906a325aba01.txt_0,3,0,3,10,3,2,3,7,30
danbooru_5475461_402fdad3c244a6bb83aed64cba02dd73.txt_1,7,1,5,11,0,2,4,9,23
danbooru_5811284_62136bba9c0812aec4289376e17da5f3.txt_1,7,1,5,10,1,2,2,7,9
danbooru_4763586_a3ca0ae7ecaeedc1d2e746b1bad654d9.txt_1,7,0,5,12,3,1,4,7,27
danbooru_1998146_b04375765888b31e4ce6d3a9f0ea0615.txt_0,3,0,3,4,0,0,1,7,15
danbooru_5922770_cdc42257a7c2a3120ba2893af17619db.txt_1,7,1,5,12,1,2,1,7,28
danbooru_2247590_8d104b00a1bae1e36bd96e81f21ce9ba.txt_0,3,0,3,9,0,0,1,7,0
danbooru_4918653_53573fa4db6f63c11662da047aed34e2.txt_1,0,1,5,10,1,2,2,7,11
danbooru_5432181_a6fa7d297f9fb2efaeb6a59550bc6c27.txt_1,1,0,5,12,3,1,12,7,23
danbooru_4761210_8f8b141dd0841f499ae3b24562f5eeb2.txt_1,7,1,5,12,0,0,1,0,7
danbooru_3602556_f38ee3fed38e8b3205a5651028e597d4.txt_0,7,0,0,4,10,0,2,7,27
danbooru_5594372_71c284b8f5ab0747bd2bd56703528321.txt_1,6,1,4,11,0,2,4,6,11
danbooru_1219555_a6a2a4ea9b1a63a7a1dde1fdc4e6e012.txt_0,2,0,3,2,0,0,2,7,24
danbooru_5499273_4cf899f2acd931fa328aa09b33eefa45.txt_1,1,0,5,7,9,1,4,9,23
danbooru_1287397_419764dd9c1a0e56d14d08f6a071c32c.txt_0,2,0,3,4,0,0,9,8,8
danbooru_2714231_a263a5fbcd8e4c35793031b64c8bb2e8.txt_0,3,0,0,2,4,0,2,7,33
danbooru_5337865_29f3ffe6e6b8e06a83f63903ff994f0b.txt_1,0,0,5,4,3,0,4,7,23
danbooru_5816277_a6d9c6ec3a9b996acb1771a3a9c9ec86.txt_1,7,1,3,10,1,2,2,7,4
danbooru_1452963_da0ca16bb5f0d740a14a76e564dbcf79.txt_0,2,0,3,12,3,2,3,7,23
danbooru_5339965_51b8f78a95a37c9bd483243bc2dff8a4.txt_1,1,0,5,4,0,0,4,8,23
danbooru_1545562_ad0cbdbfb8778af1c023adcf4fc700a2.txt_0,2,0,3,12,0,0,3,7,22
danbooru_5359656_7c0ca427c836f753297829d9142cfae7.txt_1,1,0,5,10,7,2,4,8,23
danbooru_5219740_45ba259c5d91b244a26ec4770b1c2de0.txt_1,7,1,5,12,0,2,13,0,35
danbooru_469754_7ed152cbca8abcc5809f80a48f3c10e6.txt_1,5,0,3,4,0,0,3,7,22
danbooru_5387881_a96cc110a7946f21d68bbf7dd01f765e.txt_1,1,0,5,9,7,0,4,8,23
danbooru_2753420_75bb77da63aba6eb41195d34574be19c.txt_0,3,0,5,10,8,2,10,1,0
danbooru_4322238_046774adeadb8db2b6adb1ddde69323c.txt_0,0,1,5,12,10,0,2,3,28
danbooru_5763679_5c9929ccad4d2f7cc54f150e1f3db41a.txt_1,7,1,3,10,1,2,2,7,25
danbooru_1328803_ef9dd1bd6ff8f850d09d406c52e676a5.txt_0,2,0,3,4,0,0,2,7,25
danbooru_1176525_c25c75b642c51dab5695072f91f9b95c.txt_0,2,0,3,4,0,0,4,8,24
danbooru_1355534_b366cb0a17c3ad40ae75d86c5c20f4be.txt_0,2,0,3,4,2,0,2,4,25
danbooru_1408565_3951e23c5623a8ab919491a5894b1cb8.txt_0,2,0,3,4,0,0,1,7,24
danbooru_4889663_2787efdf933a6a4c91081e36abbab402.txt_1,5,1,5,10,0,2,12,9,12
danbooru_1194087_86fe475ff95082a4da908ffc9379b4c7.txt_0,2,0,3,12,0,0,10,7,24
danbooru_2054764_85d8eef851ecb55d6b424b5f941bd93e.txt_0,3,0,3,12,3,2,3,7,23
danbooru_1232133_2d55657912b0dedc66c9744a52dde722.txt_0,2,0,3,12,0,0,1,7,24
danbooru_5905206_a0665373dbb930081e336d55eecce9c4.txt_1,7,1,3,12,1,0,4,7,12
danbooru_5817505_03bab84b67b96478fa0e8332be1f248e.txt_1,7,0,0,12,0,0,3,0,19
danbooru_5813804_5fdd152240f973e4797668202bb3d33d.txt_1,7,1,5,10,1,2,2,7,28
danbooru_5467957_bc8242d6a1f0efb2772eb753423d34a3.txt_1,1,0,5,12,0,0,4,7,23
danbooru_4757206_bee1eb692b02952929a3e3ba25f7b1c0.txt_1,7,0,0,10,0,2,3,7,7
danbooru_1401470_c33ffc3b2c55284eaedfea106c45962a.txt_0,2,0,3,12,0,0,1,7,24
danbooru_1387725_60d68143bd3de24b68ebbad50a1c0e5e.txt_0,2,0,3,10,3,2,4,7,23
danbooru_2763465_f0869930a437b0ba7e2eada4f89fbbcf.txt_0,3,0,3,4,4,0,2,7,33
danbooru_2743129_2629bb0879359b70ec15768c62a7efdd.txt_0,3,0,3,2,6,0,14,7,4
danbooru_1375422_fb80e1f6f41eda765f6490ead9010f58.txt_0,2,0,5,4,10,3,2,4,26
danbooru_1261141_70fe2dd5bcfa4d68babf6fb187ffa50f.txt_0,2,0,3,12,0,0,2,7,23
danbooru_5274649_5fd85cf5b1a5398b619b6224bf1ffc65.txt_1,7,1,0,10,0,2,1,0,28
danbooru_5810992_81e2fe2d16ae0beadf9dc47cc37205d6.txt_1,7,1,0,10,1,2,2,3,6
danbooru_2732455_fbf5ae90110d0efc961c1ab68c877087.txt_0,3,0,0,4,4,0,2,4,0
danbooru_2043495_4f9376764ea354389ac3c67ce048c3c4.txt_0,3,0,3,12,0,0,1,7,8
danbooru_2925027_25feccede08192d2179749baef6e48fd.txt_0,3,0,3,10,3,2,3,4,23
danbooru_5374923_ca1531da654243437feaa01183547c2f.txt_1,5,0,5,13,7,1,4,8,23
danbooru_2808665_b73ae0660ba781854b173e20f0839661.txt_0,3,0,5,4,10,0,2,8,0
danbooru_5847693_5be1e0362198bfbd14d33b3f1ba15f33.txt_1,0,1,5,10,1,2,12,7,28
danbooru_1398616_a5c6b997e876520668588f2224e54c1e.txt_0,2,0,3,4,0,0,10,4,24
danbooru_1426353_f8e36cfea1784881b3f0287e3cdc3d21.txt_0,2,0,3,12,0,0,3,7,0
danbooru_4564944_dd1fd0c38be79cd5bd8935a8957a79b2.txt_1,7,0,3,10,3,2,3,7,16
danbooru_1735410_81b044fc862b3c64ec3a8fbab9cdac4d.txt_0,2,0,3,10,3,2,3,7,22
danbooru_5811289_b6ddb80e35c22afbee35bf5f58915e65.txt_1,0,1,5,10,1,2,1,3,28
danbooru_2755396_ccc975553d15d13a936d0c3111354cf9.txt_0,0,0,3,12,1,0,0,1,26
danbooru_4621544_51191fa0c12067145d774dd3b9e6045a.txt_1,7,0,5,2,9,0,2,1,34
danbooru_5905172_601c4ecd0ee1b9dd33ccc0d8f6b791d8.txt_1,7,1,3,12,1,2,3,0,12
danbooru_1296461_804d4c9a8f676a2f3b02249c1f445225.txt_0,2,1,3,12,0,0,1,7,24
danbooru_5384311_a668340fe8bd3b3be23195e59af9434f.txt_1,7,1,5,11,0,2,12,9,25
danbooru_2745289_5c2a48773988dda66d1cd1530e82bbfc.txt_0,3,0,2,4,1,0,3,1,0
danbooru_2728246_f5d89d505511b42a78a77825f677e700.txt_0,3,0,5,4,4,0,2,8,24
danbooru_5495953_52d11b886e9613e2b9cabe72e9a1459b.txt_1,7,1,5,11,0,2,4,9,23
danbooru_5591236_5eec8f11289833657b320d64e6aa1702.txt_1,0,1,5,12,1,2,2,7,28
danbooru_1303229_32c53cb9fa3930967f1c3028b395428a.txt_0,2,0,5,4,10,0,12,9,17
danbooru_1707999_b571cd0203ca57407dbc75d1416997d8.txt_0,2,0,3,10,3,2,3,4,3
danbooru_1243531_9330f664b6bd2c52370aaccd222e7dbd.txt_0,2,0,3,4,3,0,3,4,24
danbooru_2174723_ec1dd3c87373509c6e786df263a71cd7.txt_0,3,0,5,4,0,0,11,4,34
danbooru_5423389_82922f3237119ee41d1b46ba5316def0.txt_1,7,1,5,10,7,2,12,9,36
danbooru_5898647_049f8903d859e918be821e1ca8be4b7b.txt_1,7,1,5,12,0,0,12,9,11
danbooru_4373755_cb70e9d0d7a6d6cdd04b88ad6c2a2902.txt_0,5,0,3,12,0,0,1,7,23
danbooru_2771103_59f9cfd8d918d39d7e2a213654d152ee.txt_0,3,0,0,13,10,0,2,7,11
danbooru_4554757_7758bd3f971c7668cf548c59dfbed01e.txt_1,0,1,5,10,0,2,5,0,23
danbooru_5848595_052e99455de1b461490edb7955e3844e.txt_1,7,1,5,10,1,2,2,7,4
danbooru_5843705_2f5916cfbb13b2b48f62c3744b73a6dd.txt_1,7,0,3,12,0,0,13,7,19
danbooru_5816270_770e24e2da4164eb54bee2715276e164.txt_1,7,1,5,10,1,2,4,7,33
danbooru_2732985_5fb8a173cc5820aad5c2baf1854032c4.txt_0,3,0,5,4,4,0,2,7,33
danbooru_2823946_10eaffb84a26ebe15a2ef7f3f02aa639.txt_0,3,0,3,12,1,0,14,7,24
danbooru_1611821_e307283e4d1f485162869e1337dca466.txt_0,2,0,3,4,0,0,2,4,5
danbooru_1422972_ed3aad38a50dc79a8e699f63514b354a.txt_0,2,0,3,12,0,0,11,8,8
danbooru_5811278_a0bc4a2d07eaeebfbc11b748c9041662.txt_1,8,1,3,10,1,2,2,7,28
danbooru_1432670_777c2500fddd88018de1f424ecf37e73.txt_0,2,0,5,4,8,3,11,9,19
danbooru_4559058_c0548e50c5f5c8f580ac098b875e1453.txt_1,7,0,0,10,3,2,3,7,20
danbooru_5407805_f14232d122ddd0f09138194a37b0a6d3.txt_1,7,0,5,10,5,2,4,1,27
danbooru_1346068_59668a5652b6c1c13a8d06f63cfe4012.txt_0,2,0,3,4,0,0,3,7,24
danbooru_1721543_2858b1f1288c1b0b72247275cf92da1b.txt_0,2,0,3,0,0,0,3,7,26
danbooru_2714905_cd45eebae53f418ae1e1bc8216fa9e58.txt_0,3,0,5,4,4,0,0,8,20
danbooru_1426783_d44aa4919c7a0596338e5b8663c96088.txt_0,2,0,5,2,0,0,10,4,3
danbooru_5808515_993587d34cabf80c9e23177dd3ec24fc.txt_1,7,1,3,10,1,2,2,7,28
danbooru_5271671_77cae1767aa0bb7e7f9da3f7eacbb7b9.txt_1,7,0,5,10,7,2,4,8,23
danbooru_5966036_97532352ef8147b954aaa1d26621aa47.txt_1,5,1,3,10,0,2,3,0,12
danbooru_1289629_5fd2603ecdde468c15806b4a0957b6cb.txt_0,2,0,3,4,0,0,5,7,8
danbooru_5459928_d178b4ddf3d7a5b13c35038ad4bcc93b.txt_1,0,1,5,10,0,2,2,3,28
danbooru_1164543_6b83163c210c2d9dd56ff8ae85f87ad7.txt_0,7,0,3,12,0,0,2,7,24
danbooru_5808632_4f52554fb43776647c703f6099f5a4ad.txt_1,7,1,3,10,1,2,2,7,25
danbooru_5838705_f62391521fef0fa2d48d5081e8cae3ea.txt_1,7,1,5,10,10,2,2,0,12
danbooru_1743785_1264ab58824994d1b18c58ab3c58c063.txt_0,2,0,3,4,1,0,2,7,26
danbooru_4873680_56a408552d01cc95ba08da1c75b56953.txt_1,7,1,5,11,9,2,3,7,10
danbooru_2722627_bd36367331abc7913d941b5b86f3902c.txt_0,7,0,3,4,0,0,2,7,20
danbooru_5504923_8d2f72d23fe299350087ce05292f6107.txt_1,7,1,5,10,1,2,2,4,33
danbooru_5811441_eef2efbc1b6aebee2ad9902560673ba0.txt_1,7,1,5,10,1,2,3,0,4
danbooru_1033555_1d84ae2b33b634b8cac9e6e9e8892a14.txt_0,2,0,5,12,0,0,3,7,29
danbooru_5759517_356012e539e9982f08950d17a4350d79.txt_1,0,1,5,10,1,2,2,0,28
danbooru_3841488_d5ca1c2557d1fae5ea209cf93e3cbe55.txt_0,7,0,3,4,1,0,11,1,13
danbooru_3889109_f04cc7448c74484beff703b26cec2dbb.txt_0,4,0,3,12,0,0,3,4,23
danbooru_5813941_c9de4a784e16f29c5a80b4d3fa137833.txt_1,7,1,5,10,0,2,5,0,17
danbooru_1266326_9409494e46f54ea80c59adffffe52ed8.txt_0,2,0,3,4,0,0,3,4,27
danbooru_4896800_7bae93b1d3a2ff7e264bd5d96b0dc640.txt_1,7,0,3,10,3,2,6,5,23
danbooru_5549888_ffe59b0819a2aeb3cbc952fbeda83970.txt_1,6,0,3,12,7,2,6,5,2
danbooru_2715311_c7e9c48842376441218936461f976be4.txt_0,3,0,3,4,4,0,2,7,20
danbooru_5808846_7e12b9e0e9a6193f30d3731e2e9ffe39.txt_1,7,1,3,10,0,2,3,0,4
danbooru_5808444_6ba2710e1608acd66f0ca3d7f6afbed8.txt_1,7,1,5,10,0,2,5,0,17
danbooru_3473515_723c292cc676e709cceb98702c052e2a.txt_0,5,0,3,4,3,0,1,7,22
danbooru_4837392_be9f46d5331531f457fffeaa2145ea30.txt_1,7,1,5,10,0,2,2,0,11
danbooru_2734552_b9a58b1c84a7359e79ce90f88ab53e9b.txt_0,3,0,3,4,7,0,0,8,11
danbooru_5340272_aebc1cd48412b5eefa951a4960977da1.txt_1,7,0,5,9,7,0,4,7,23
danbooru_543677_2452a4438abab7242b880be59c2cc5b5.txt_1,5,0,3,12,3,0,2,7,23
danbooru_5813907_001b32b62a39251098d593179747080b.txt_1,7,1,3,12,1,2,2,0,25
danbooru_1912262_1a58d42f9b3183f1896222d1bf4791ab.txt_0,3,0,3,4,3,0,4,7,23
danbooru_2746998_764d074aeb7148b0e49e909b1a1eb379.txt_0,3,0,1,4,1,0,4,8,29
danbooru_1635490_0323483a93e585df0c4815d5068b34d4.txt_0,2,0,3,12,1,0,2,7,23
danbooru_1604868_45c583dd7e351013a0356a80c040a70f.txt_0,2,0,3,12,0,0,3,4,18
danbooru_5853072_642988ce7954d423eb05967a517fd1a6.txt_1,7,1,3,12,1,2,2,7,4
danbooru_5851133_9c6fcaaa88c8b90244dcf7bf19d655a1.txt_1,0,1,3,10,1,2,3,0,9
danbooru_1306745_46866d1981fd30799902b7ffbec2c627.txt_0,2,0,3,12,3,2,5,7,23
danbooru_5311254_f7edcf0f14e26bbd4e39474784bbcedf.txt_1,0,0,5,5,7,1,4,8,1
danbooru_5856960_6b27e8d4b346b1bf59f68a21ecd42af3.txt_1,7,0,0,4,1,0,5,7,27
danbooru_2718221_77e3953543d29334b67412647974b006.txt_0,3,0,1,4,1,0,3,1,0
danbooru_5744808_44c35b223a2c27dfd9711a91f3ed1565.txt_1,7,1,3,10,0,2,2,7,25
danbooru_2747122_4337a9e9f93ac7f15609446d8c894a77.txt_0,3,0,0,4,10,0,2,7,20
danbooru_4389363_999e6d9124ec0b0001f8769c67461be2.txt_0,7,1,3,1,0,0,4,0,13
danbooru_1220343_8ecacc51ecf4f07f1ba1a1042a197901.txt_0,2,0,3,12,0,0,2,7,24
danbooru_4484314_8eaa7f6f23c5280b8fc42ec01721d518.txt_0,7,1,3,10,10,2,2,8,13
danbooru_2754060_f99cf04f8060babba9f4b18200792045.txt_0,3,0,5,12,8,2,10,8,32
danbooru_5747326_72c17dcc2d58694a28c19a54ce274812.txt_1,7,0,3,4,4,0,4,0,23
danbooru_4424967_5170d1111bd72401d7538e93ed355f16.txt_0,7,1,5,12,0,2,3,7,10
danbooru_1416702_d31938c716e9c1bee5bd941f19630d65.txt_0,2,0,3,4,3,0,4,4,24
danbooru_1391457_82a992e59f3178ac755f89a0a82144ec.txt_0,2,0,3,4,0,0,10,7,19
danbooru_3740293_fbd4bbb583a11216fbc15409c37a1e41.txt_0,4,0,5,10,9,2,11,8,16
danbooru_1571720_b1774653640865422bb74413f3dcc532.txt_0,2,0,3,10,3,2,3,7,23
danbooru_5794251_896826f3b5722418474ab7053d7f340e.txt_1,7,1,3,10,1,2,2,7,25
danbooru_4142296_600c1c0c24c38461130cacaa536b6fe5.txt_0,4,0,5,4,0,0,12,9,24
danbooru_5875362_a2fcb4255b4e7e4871fae92b70ebe061.txt_1,1,0,5,7,7,2,4,9,10
danbooru_5811228_39eb71661efd4d05d116e438c7de0a70.txt_1,7,1,5,10,0,2,4,0,25
danbooru_4433277_435dd42068339badd00c977ff07a2265.txt_0,5,0,3,4,0,0,1,7,23
danbooru_4426694_a0990a3b040a8e1ba2a345e954dd00b0.txt_0,0,1,3,1,3,0,1,7,13
danbooru_5818048_72358cc74c7a5a8085bbea46fe677f0e.txt_1,7,1,3,1,0,1,1,0,25
danbooru_5548318_56dd4e55ef7a941b649e7cf577e29924.txt_1,7,1,3,12,0,2,12,0,11
danbooru_1128600_c669d535f9076568c945b4d27b6d7085.txt_0,2,0,3,13,6,0,2,7,23
danbooru_1743786_655106d26cbaeaca153aa69688c0f60a.txt_0,2,0,3,10,3,2,2,7,21
danbooru_2721532_0c2e2ff25ec7460bc1d6f211c201170d.txt_0,0,0,0,4,4,0,2,7,20
